id,dossierId,bonuNummer,referentieId,gipodId,gipodReferentie,werftype,status,sourceStatus,startDate,endDate,postcode,district,straat,huisnr,nutsBedrijf,durationDays,lat,lng,locationSource,gipodSoort,gipodType,gipodCategorie,vgwUitgestuurd,permitStatus,permitStatusSource,permitJoinConfidence,permitReferenceId,permitRefKey,permitBonuNummer,permitDossierStatus,sourceDataset
gipod-19416809-2255,GIPOD-19416809,,19416809,19416809,553380558,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2610,Wilrijk,VALAARDREEF,26,Fluvius Site Antwerpen,7,51.17375397740044,4.380226514784298,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19416808-2256,GIPOD-19416808,,19416808,19416808,553380555,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2610,Wilrijk,VALAARDREEF,24,Fluvius Site Antwerpen,7,51.17372296535661,4.380249097541918,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18362585-5754,GIPOD-18362585,,18362585,18362585,552913326,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2610,Wilrijk,GLADIOLUSSTRAAT,12,Fluvius Site Antwerpen,7,51.18046551614707,4.382598765852517,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18362576-5758,GIPOD-18362576,,18362576,18362576,552913320,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2610,Wilrijk,KLEINE DOORNSTRAAT,265,Fluvius Site Antwerpen,7,51.154274851207894,4.393353239681949,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18362251-5820,GIPOD-18362251,,18362251,18362251,552913022,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2610,Wilrijk,GLADIOLUSSTRAAT,12,Fluvius Site Antwerpen,7,51.18046551614707,4.382598765852517,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18362235-5825,GIPOD-18362235,,18362235,18362235,552912997,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2610,Wilrijk,KLEINE DOORNSTRAAT,265,Fluvius Site Antwerpen,7,51.154274851207894,4.393353239681949,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18354716-5879,GIPOD-18354716,,18354716,18354716,552909635,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2610,Wilrijk,BOEKSTRAAT,69,Fluvius Site Antwerpen,7,51.16849775882799,4.389144040130352,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18354447-5932,GIPOD-18354447,,18354447,18354447,552909430,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2610,Wilrijk,BOEKSTRAAT,69,Fluvius Site Antwerpen,7,51.16849775882799,4.389144040130352,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18239500-6125,GIPOD-18239500,,18239500,18239500,6000052801,Grondwerk,IN EFFECT,In uitvoering,2026-01-23,2026-02-19,2610,Wilrijk,Gemeente overgenomen (Verledding),,Fluvius Site Antwerpen,28,51.170742639804374,4.404209930924575,exact,Grondwerk,Openbare verlichting,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17546725-6559,GIPOD-17546725,,17546725,17546725,551617562,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2610,Wilrijk,ELSDONKLAAN,10,Fluvius Site Antwerpen,7,51.172406659084714,4.421488569365784,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17546308-6604,GIPOD-17546308,,17546308,17546308,551617003,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2610,Wilrijk,ELSDONKLAAN,10,Fluvius Site Antwerpen,7,51.172406659084714,4.421488569365784,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19416749-2272,GIPOD-19416749,,19416749,19416749,552877526,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,CARONSTRAAT,46,Fluvius Site Antwerpen,7,51.18021741443312,4.366593723620269,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19416748-2273,GIPOD-19416748,,19416748,19416748,552877525,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,CARONSTRAAT,46,Fluvius Site Antwerpen,7,51.18021741443312,4.366593723620269,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19416747-2274,GIPOD-19416747,,19416747,19416747,552877483,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,CARONSTRAAT,28,Fluvius Site Antwerpen,7,51.18060040509024,4.366666505066708,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19416746-2275,GIPOD-19416746,,19416746,19416746,552877454,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,CARONSTRAAT,16,Fluvius Site Antwerpen,7,51.180859986525086,4.366705826682206,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19416745-2276,GIPOD-19416745,,19416745,19416745,552877453,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,CARONSTRAAT,16,Fluvius Site Antwerpen,7,51.180859986525086,4.366705826682206,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19416678-2278,GIPOD-19416678,,19416678,19416678,552877446,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,CARONSTRAAT,12,Fluvius Site Antwerpen,7,51.180948790705116,4.36672141269271,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19416677-2279,GIPOD-19416677,,19416677,19416677,552877445,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,CARONSTRAAT,12,Fluvius Site Antwerpen,7,51.180948790705116,4.36672141269271,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19308610-3654,GIPOD-19308610,,19308610,19308610,553262832,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,DOKTER EMIEL VAN DAMMESTRAAT,22,Fluvius Site Antwerpen,7,51.181863656273215,4.356597477849232,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19308609-3655,GIPOD-19308609,,19308609,19308609,553262831,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,DOKTER EMIEL VAN DAMMESTRAAT,20,Fluvius Site Antwerpen,7,51.18182428225928,4.356538854068967,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19308608-3656,GIPOD-19308608,,19308608,19308608,553262797,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,DOKTER EMIEL VAN DAMMESTRAAT,22,Fluvius Site Antwerpen,7,51.181863656273215,4.356597477849232,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19308607-3657,GIPOD-19308607,,19308607,19308607,553262796,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,DOKTER EMIEL VAN DAMMESTRAAT,20,Fluvius Site Antwerpen,7,51.18182428225928,4.356538854068967,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18992649-4830,GIPOD-18992649,,18992649,18992649,551448790,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,DILLESSTRAAT,17,Fluvius Site Antwerpen,7,51.182013087411505,4.366272922734051,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18568198-5366,GIPOD-18568198,,18568198,18568198,551448775,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,DILLESSTRAAT,17,Fluvius Site Antwerpen,7,51.182013087411505,4.366272922734051,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18362044-5833,GIPOD-18362044,,18362044,18362044,552912890,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-23,2026-01-29,2660,Hoboken,VINKEVELDENSTRAAT,13,Fluvius Site Antwerpen,7,51.173459000167625,4.344707372035198,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19430993-2133,GIPOD-19430993,,19430993,19430993,553452980,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2000,Antwerpen,LEGUIT,15,Fluvius Site Antwerpen,7,51.2262834498223,4.4021865017766695,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19430990-2136,GIPOD-19430990,,19430990,19430990,553452545,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2000,Antwerpen,LEGUIT,19,Fluvius Site Antwerpen,7,51.226216273521246,4.402305976530415,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19426563-2162,GIPOD-19426563,,19426563,19426563,553363952,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-24,2026-02-05,2000,Antwerpen,LEGUIT,9,Fluvius Site Antwerpen,13,51.22635750719399,4.401894829734607,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19414149-2289,GIPOD-19414149,,19414149,19414149,553363957,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2000,Antwerpen,LEGUIT,21,Fluvius Site Antwerpen,7,51.226168704192084,4.402381377506675,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19414148-2290,GIPOD-19414148,,19414148,19414148,553363956,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2000,Antwerpen,LEGUIT,19,Fluvius Site Antwerpen,7,51.226216273521246,4.402305976530415,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19414147-2291,GIPOD-19414147,,19414147,19414147,553363955,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2000,Antwerpen,LEGUIT,19,Fluvius Site Antwerpen,7,51.226216273521246,4.402305976530415,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19414146-2292,GIPOD-19414146,,19414146,19414146,553363954,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2000,Antwerpen,LEGUIT,15,Fluvius Site Antwerpen,7,51.2262834498223,4.4021865017766695,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19414145-2293,GIPOD-19414145,,19414145,19414145,553363953,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2000,Antwerpen,LEGUIT,15,Fluvius Site Antwerpen,7,51.2262834498223,4.4021865017766695,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19406403-2365,GIPOD-19406403,,19406403,19406403,553316308,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-28,2000,Antwerpen,GRAAF VAN HOORNESTRAAT,14,Fluvius Site Antwerpen,5,51.20824360761035,4.391352174820408,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19406402-2366,GIPOD-19406402,,19406402,19406402,553316306,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-28,2000,Antwerpen,GRAAF VAN HOORNESTRAAT,14,Fluvius Site Antwerpen,5,51.20824360761035,4.391352174820408,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19406400-2368,GIPOD-19406400,,19406400,19406400,553316304,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-28,2000,Antwerpen,GRAAF VAN HOORNESTRAAT,10,Fluvius Site Antwerpen,5,51.20834346206645,4.391372687576936,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19406392-2374,GIPOD-19406392,,19406392,19406392,553316277,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-28,2000,Antwerpen,KASTEELSTRAAT,54,Fluvius Site Antwerpen,5,51.20689089048684,4.3908863162861556,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19406390-2376,GIPOD-19406390,,19406390,19406390,553316274,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-28,2000,Antwerpen,GRAAF VAN HOORNESTRAAT,58,Fluvius Site Antwerpen,5,51.20712049382256,4.39111050227168,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19406389-2377,GIPOD-19406389,,19406389,19406389,553316273,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-28,2000,Antwerpen,GRAAF VAN HOORNESTRAAT,58,Fluvius Site Antwerpen,5,51.20712049382256,4.39111050227168,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19406386-2380,GIPOD-19406386,,19406386,19406386,553316268,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-28,2000,Antwerpen,GRAAF VAN HOORNESTRAAT,54,Fluvius Site Antwerpen,5,51.207217562001134,4.3911311556895205,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19322877-3463,GIPOD-19322877,,19322877,19322877,553411179,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2000,Antwerpen,FRANS BUYENSSTRAAT 1 DN01,,Fluvius Site Antwerpen,7,51.205432520468456,4.377987672336907,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19278672-3977,GIPOD-19278672,,19278672,19278672,553398420,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2000,Antwerpen,BOLIVARPLAATS 20 DN01,,Fluvius Site Antwerpen,7,51.204333232555435,4.386242638162089,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19430948-2141,GIPOD-19430948,,19430948,19430948,553360624,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2018,Antwerpen,IEPERSTRAAT,40,Fluvius Site Antwerpen,7,51.20328790214657,4.3889108162503305,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19430947-2142,GIPOD-19430947,,19430947,19430947,553360620,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2018,Antwerpen,IEPERSTRAAT,40,Fluvius Site Antwerpen,7,51.20328790214657,4.3889108162503305,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19430946-2143,GIPOD-19430946,,19430946,19430946,553358818,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2018,Antwerpen,IEPERSTRAAT,18,Fluvius Site Antwerpen,7,51.20364477717334,4.389647668898979,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19430945-2144,GIPOD-19430945,,19430945,19430945,553358805,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2018,Antwerpen,IEPERSTRAAT,8,Fluvius Site Antwerpen,7,51.2037865555294,4.389940466834043,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19430894-2153,GIPOD-19430894,,19430894,19430894,552435170,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2018,Antwerpen,PETER BENOITSTRAAT,16,Fluvius Site Antwerpen,7,51.2055403110956,4.406854793066002,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19430893-2154,GIPOD-19430893,,19430893,19430893,552435165,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2018,Antwerpen,PETER BENOITSTRAAT,16,Fluvius Site Antwerpen,7,51.2055403110956,4.406854793066002,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19426580-2157,GIPOD-19426580,,19426580,19426580,553395795,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-24,2026-02-04,2018,Antwerpen,LANGE LOZANASTRAAT,190,Fluvius Site Antwerpen,12,51.20158532837502,4.404916176720185,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19426481-2170,GIPOD-19426481,,19426481,19426481,553307211,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-24,2026-02-04,2018,Antwerpen,LANGE LOZANASTRAAT,186,Fluvius Site Antwerpen,12,51.20171219525852,4.404778789952661,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19426480-2171,GIPOD-19426480,,19426480,19426480,553307210,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-24,2026-02-04,2018,Antwerpen,LANGE LOZANASTRAAT,186,Fluvius Site Antwerpen,12,51.20200634326895,4.404606483740257,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19426479-2172,GIPOD-19426479,,19426479,19426479,553307209,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-24,2026-02-04,2018,Antwerpen,LANGE LOZANASTRAAT,186,Fluvius Site Antwerpen,12,51.20200634326895,4.404606483740257,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19426474-2173,GIPOD-19426474,,19426474,19426474,553282239,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-24,2026-02-04,2018,Antwerpen,LANGE LOZANASTRAAT,190,Fluvius Site Antwerpen,12,51.20158532837502,4.404916176720185,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19342737-3156,GIPOD-19342737,,19342737,19342737,553421639,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2018,Antwerpen,BOUDEWIJNSSTRAAT,58,Fluvius Site Antwerpen,7,51.20424098258185,4.400695277121687,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19342600-3173,GIPOD-19342600,,19342600,19342600,553421487,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2018,Antwerpen,BOUDEWIJNSSTRAAT,58,Fluvius Site Antwerpen,7,51.20424098258185,4.400695277121687,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18933584-4932,GIPOD-18933584,,18933584,18933584,553270121,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2018,Antwerpen,PELIKAANSTRAAT,112,Fluvius Site Antwerpen,7,51.21404085692734,4.419251375491241,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18933567-4933,GIPOD-18933567,BOJV2024-0005,18933567,18933567,553269977,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-24,2026-02-04,2018,Antwerpen,PELIKAANSTRAAT,112,Fluvius Site Antwerpen,12,51.21404085692734,4.419251375491241,exact,Grondwerk,Elektriciteit,Categorie 3,nee,ONBEKEND,weekrapport_zonder_mapping,high,GW2025-106820,16569,BOJV2024-0005,Vergunning Afgelopen,gipod_export
gipod-19430917-2146,GIPOD-19430917,,19430917,19430917,553091021,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2020,Antwerpen,JAAK GORUSSTRAAT,4,Fluvius Site Antwerpen,7,51.18849249983912,4.376109339363975,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19252702-4178,GIPOD-19252702,,19252702,19252702,553384545,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2020,Antwerpen,CAMILLE HUYSMANSLAAN,120,Fluvius Site Antwerpen,7,51.191262227322746,4.38834015856945,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19273199-4005,GIPOD-19273199,,19273199,19273199,553395007,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-29,2050,Antwerpen,BEATRIJSLAAN 42 DN01,,Fluvius Site Antwerpen,6,51.21895118932563,4.384024702172027,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19273143-4009,GIPOD-19273143,,19273143,19273143,553393845,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-29,2050,Antwerpen,WATERHOENLAAN 12 DN01,,Fluvius Site Antwerpen,6,51.22054255158246,4.380295117206976,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19266979-4028,GIPOD-19266979,,19266979,19266979,553393481,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2050,Antwerpen,FREDERIK VAN EEDENPLEIN 4 DN01,,Fluvius Site Antwerpen,7,51.22388739563913,4.384536590631534,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18048748-6278,GIPOD-18048748,,18048748,18048748,552702303,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2050,Antwerpen,FREDERIK VAN EEDENPLEIN,4,Fluvius Site Antwerpen,7,51.22376051320578,4.384328710961784,exact,Grondwerk,Elektriciteit,Categorie 2,nee,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-19116004-4620,GIPOD-19116004,,19116004,19116004,553331089,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2060,Antwerpen,GEULINCXSTRAAT,21,Fluvius Site Antwerpen,7,51.22779679051909,4.414392020380925,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19116003-4621,GIPOD-19116003,,19116003,19116003,553331088,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-24,2026-01-30,2060,Antwerpen,GEULINCXSTRAAT,21,Fluvius Site Antwerpen,7,51.22779679051909,4.414392020380925,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
